Time,Series,Value
2021-06-01T06:00:00+02:00,Sokets plug,10.563
2021-06-01T06:00:00+02:00,Lighting,6
2021-06-01T06:00:00+02:00,Other electricity,31.813
2021-06-01T06:00:00+02:00,Cooling,24.875
2021-06-01T06:00:00+02:00,Heating,6
2021-06-01T07:00:00+02:00,Ventilation,22.875
2021-06-01T07:00:00+02:00,Sokets plug,16.75
2021-06-01T07:00:00+02:00,Lighting,13.25
2021-06-01T07:00:00+02:00,Other electricity,73.25
2021-06-01T07:00:00+02:00,Cooling,37.875
2021-06-01T07:00:00+02:00,Heating,5.25
2021-06-01T08:00:00+02:00,Ventilation,32
2021-06-01T08:00:00+02:00,Sokets plug,14.25
2021-06-01T08:00:00+02:00,Lighting,14.375
2021-06-01T08:00:00+02:00,Other electricity,109.375
2021-06-01T08:00:00+02:00,Cooling,35
2021-06-01T08:00:00+02:00,Heating,6
2021-06-01T09:00:00+02:00,Ventilation,118.25
2021-06-01T09:00:00+02:00,Sokets plug,16.813
2021-06-01T09:00:00+02:00,Lighting,15.375
2021-06-01T09:00:00+02:00,Other electricity,53.563
2021-06-01T09:00:00+02:00,Cooling,36
2021-06-01T09:00:00+02:00,Heating,7
2021-06-01T10:00:00+02:00,Ventilation,49.75
2021-06-01T10:00:00+02:00,Sokets plug,20.188
2021-06-01T10:00:00+02:00,Lighting,17.375
2021-06-01T10:00:00+02:00,Other electricity,15.188
2021-06-01T10:00:00+02:00,Cooling,46
2021-06-01T10:00:00+02:00,Heating,7
2021-06-01T11:00:00+02:00,Ventilation,106.5
2021-06-01T11:00:00+02:00,Sokets plug,33.313
2021-06-01T11:00:00+02:00,Lighting,32.688
2021-06-01T11:00:00+02:00,Other electricity,34.375
2021-06-01T11:00:00+02:00,Cooling,88.625
2021-06-01T11:00:00+02:00,Heating,6.75
2021-06-01T12:00:00+02:00,Ventilation,52.625
2021-06-01T12:00:00+02:00,Sokets plug,31.813
2021-06-01T12:00:00+02:00,Lighting,38.875
2021-06-01T12:00:00+02:00,Other electricity,160.438
2021-06-01T12:00:00+02:00,Cooling,21.25
2021-06-01T12:00:00+02:00,Heating,6.25
2021-06-01T13:00:00+02:00,Ventilation,118.125
2021-06-01T13:00:00+02:00,Sokets plug,30.875
2021-06-01T13:00:00+02:00,Lighting,40.688
2021-06-01T13:00:00+02:00,Other electricity,64.438
2021-06-01T13:00:00+02:00,Cooling,32.875
2021-06-01T13:00:00+02:00,Heating,7
2021-06-01T14:00:00+02:00,Ventilation,68.625
2021-06-01T14:00:00+02:00,Sokets plug,1.875
2021-06-01T14:00:00+02:00,Lighting,6.875
2021-06-01T14:00:00+02:00,Other electricity,0
2021-06-01T14:00:00+02:00,Cooling,0
2021-06-01T14:00:00+02:00,Heating,0
2021-06-01T15:00:00+02:00,Ventilation,60.125
2021-06-01T15:00:00+02:00,Sokets plug,28.313
2021-06-01T15:00:00+02:00,Lighting,38.375
2021-06-01T15:00:00+02:00,Other electricity,139.188
2021-06-01T15:00:00+02:00,Cooling,21
2021-06-01T15:00:00+02:00,Heating,9.5
2021-06-01T16:00:00+02:00,Ventilation,45.375
2021-06-01T16:00:00+02:00,Sokets plug,27.875
2021-06-01T16:00:00+02:00,Lighting,35.438
2021-06-01T16:00:00+02:00,Other electricity,33.438
2021-06-01T16:00:00+02:00,Cooling,16.875
2021-06-01T16:00:00+02:00,Heating,7.25
2021-06-01T17:00:00+02:00,Ventilation,77.125
2021-06-01T17:00:00+02:00,Sokets plug,32.625
2021-06-01T17:00:00+02:00,Lighting,38.563
2021-06-01T17:00:00+02:00,Other electricity,83.875
2021-06-01T17:00:00+02:00,Cooling,36.313
2021-06-01T17:00:00+02:00,Heating,5.75
2021-06-01T18:00:00+02:00,Ventilation,69.875
2021-06-01T18:00:00+02:00,Sokets plug,24.438
2021-06-01T18:00:00+02:00,Lighting,37.375
2021-06-01T18:00:00+02:00,Other electricity,104.75
2021-06-01T18:00:00+02:00,Cooling,36.563
2021-06-01T18:00:00+02:00,Heating,6.25
2021-06-01T19:00:00+02:00,Ventilation,120.25
2021-06-01T19:00:00+02:00,Sokets plug,24.125
2021-06-01T19:00:00+02:00,Lighting,36.063
2021-06-01T19:00:00+02:00,Other electricity,58.188
2021-06-01T19:00:00+02:00,Cooling,50.375
2021-06-01T19:00:00+02:00,Heating,6
2021-06-01T20:00:00+02:00,Ventilation,1.625
2021-06-01T20:00:00+02:00,Sokets plug,0.563
2021-06-01T20:00:00+02:00,Lighting,4.75
2021-06-01T20:00:00+02:00,Other electricity,0
2021-06-01T20:00:00+02:00,Cooling,0
2021-06-01T20:00:00+02:00,Heating,0
2021-06-01T21:00:00+02:00,Ventilation,96.5
2021-06-01T21:00:00+02:00,Sokets plug,18.938
2021-06-01T21:00:00+02:00,Lighting,19.938
2021-06-01T21:00:00+02:00,Other electricity,0
2021-06-01T21:00:00+02:00,Cooling,254.063
2021-06-01T21:00:00+02:00,Heating,5.75
2021-06-01T22:00:00+02:00,Ventilation,125.25
2021-06-01T22:00:00+02:00,Sokets plug,14.375
2021-06-01T22:00:00+02:00,Lighting,11.625
2021-06-01T22:00:00+02:00,Other electricity,12.5
2021-06-01T22:00:00+02:00,Cooling,45.75
2021-06-01T22:00:00+02:00,Heating,6.25
2021-06-01T23:00:00+02:00,Ventilation,31.625
2021-06-01T23:00:00+02:00,Sokets plug,16.75
2021-06-01T23:00:00+02:00,Lighting,7.063
2021-06-01T23:00:00+02:00,Other electricity,131.563
2021-06-01T23:00:00+02:00,Cooling,22
2021-06-01T23:00:00+02:00,Heating,6
2021-06-02T00:00:00+02:00,Ventilation,31.125
2021-06-02T00:00:00+02:00,Sokets plug,13.375
2021-06-02T00:00:00+02:00,Lighting,5.875
2021-06-02T00:00:00+02:00,Other electricity,89.938
2021-06-02T00:00:00+02:00,Cooling,22.188
2021-06-02T00:00:00+02:00,Heating,6
2021-06-02T01:00:00+02:00,Ventilation,34.25
2021-06-02T01:00:00+02:00,Sokets plug,9.625
2021-06-02T01:00:00+02:00,Lighting,4.813
2021-06-02T01:00:00+02:00,Other electricity,43.125
2021-06-02T01:00:00+02:00,Cooling,26.688
2021-06-02T01:00:00+02:00,Heating,5.75
2021-06-02T02:00:00+02:00,Ventilation,2.25
2021-06-02T02:00:00+02:00,Sokets plug,0.563
2021-06-02T02:00:00+02:00,Lighting,2.125
2021-06-02T02:00:00+02:00,Other electricity,0
2021-06-02T02:00:00+02:00,Cooling,0
2021-06-02T02:00:00+02:00,Heating,0
2021-06-02T03:00:00+02:00,Ventilation,20.375
2021-06-02T03:00:00+02:00,Sokets plug,14.25
2021-06-02T03:00:00+02:00,Lighting,5.438
2021-06-02T03:00:00+02:00,Other electricity,72.188
2021-06-02T03:00:00+02:00,Cooling,17.75
2021-06-02T03:00:00+02:00,Heating,6
2021-06-02T04:00:00+02:00,Ventilation,19
2021-06-02T04:00:00+02:00,Sokets plug,10.313
2021-06-02T04:00:00+02:00,Lighting,4.75
2021-06-02T04:00:00+02:00,Other electricity,66.063
2021-06-02T04:00:00+02:00,Cooling,18.375
2021-06-02T04:00:00+02:00,Heating,6
2021-06-02T05:00:00+02:00,Ventilation,21.5
2021-06-02T05:00:00+02:00,Sokets plug,0.625
2021-06-02T05:00:00+02:00,Lighting,0.813
2021-06-02T05:00:00+02:00,Other electricity,0
2021-06-02T05:00:00+02:00,Cooling,0
2021-06-02T05:00:00+02:00,Heating,0
2021-06-02T06:00:00+02:00,Ventilation,6.375
2021-06-02T06:00:00+02:00,Sokets plug,12.188
2021-06-02T06:00:00+02:00,Lighting,6.938
2021-06-02T06:00:00+02:00,Other electricity,96
2021-06-02T06:00:00+02:00,Cooling,18
2021-06-02T06:00:00+02:00,Heating,5.75
2021-06-02T07:00:00+02:00,Ventilation,17.625
2021-06-02T07:00:00+02:00,Sokets plug,9.25
2021-06-02T07:00:00+02:00,Lighting,6.125
2021-06-02T07:00:00+02:00,Other electricity,103.125
2021-06-02T07:00:00+02:00,Cooling,17.375
2021-06-02T07:00:00+02:00,Heating,6
2021-06-02T08:00:00+02:00,Ventilation,17.875
2021-06-02T08:00:00+02:00,Sokets plug,0.563
2021-06-02T08:00:00+02:00,Lighting,2.375
2021-06-02T08:00:00+02:00,Other electricity,0
2021-06-02T08:00:00+02:00,Cooling,0
2021-06-02T08:00:00+02:00,Heating,0
2021-06-02T09:00:00+02:00,Ventilation,85.375
2021-06-02T09:00:00+02:00,Sokets plug,15.125
2021-06-02T09:00:00+02:00,Lighting,17.063
2021-06-02T09:00:00+02:00,Other electricity,60.813
2021-06-02T09:00:00+02:00,Cooling,46.625
2021-06-02T09:00:00+02:00,Heating,6.25
2021-06-02T10:00:00+02:00,Ventilation,73.75
2021-06-02T10:00:00+02:00,Sokets plug,17.813
2021-06-02T10:00:00+02:00,Lighting,24.875
2021-06-02T10:00:00+02:00,Other electricity,106.813
2021-06-02T10:00:00+02:00,Cooling,22.25
2021-06-02T10:00:00+02:00,Heating,7.25
2021-06-02T11:00:00+02:00,Ventilation,31.125
2021-06-02T11:00:00+02:00,Sokets plug,5.75
2021-06-02T11:00:00+02:00,Lighting,5.5
2021-06-02T11:00:00+02:00,Other electricity,0
2021-06-02T11:00:00+02:00,Cooling,0
2021-06-02T11:00:00+02:00,Heating,0
2021-06-02T12:00:00+02:00,Ventilation,68.75
2021-06-02T12:00:00+02:00,Sokets plug,31.313
2021-06-02T12:00:00+02:00,Lighting,46.5
2021-06-02T12:00:00+02:00,Other electricity,108.625
2021-06-02T12:00:00+02:00,Cooling,30.813
2021-06-02T12:00:00+02:00,Heating,7
2021-06-02T13:00:00+02:00,Ventilation,49.125
2021-06-02T13:00:00+02:00,Sokets plug,27.563
2021-06-02T13:00:00+02:00,Lighting,44.875
2021-06-02T13:00:00+02:00,Other electricity,140.375
2021-06-02T13:00:00+02:00,Cooling,17.563
2021-06-02T13:00:00+02:00,Heating,6.75
2021-06-02T14:00:00+02:00,Ventilation,44.125
2021-06-02T14:00:00+02:00,Sokets plug,4.063
2021-06-02T14:00:00+02:00,Lighting,7.125
2021-06-02T14:00:00+02:00,Other electricity,0
2021-06-02T14:00:00+02:00,Cooling,0
2021-06-02T14:00:00+02:00,Heating,0
2021-06-02T15:00:00+02:00,Ventilation,58.75
2021-06-02T15:00:00+02:00,Sokets plug,29.625
2021-06-02T15:00:00+02:00,Lighting,43.25
2021-06-02T15:00:00+02:00,Other electricity,144.125
2021-06-02T15:00:00+02:00,Cooling,24.25
2021-06-02T15:00:00+02:00,Heating,8.5
2021-06-02T16:00:00+02:00,Ventilation,267.375
2021-06-02T16:00:00+02:00,Sokets plug,29.25
2021-06-02T16:00:00+02:00,Lighting,41.688
2021-06-02T16:00:00+02:00,Other electricity,0
2021-06-02T16:00:00+02:00,Cooling,38
2021-06-02T16:00:00+02:00,Heating,6.75
2021-06-02T17:00:00+02:00,Ventilation,57
2021-06-02T17:00:00+02:00,Sokets plug,1.875
2021-06-02T17:00:00+02:00,Lighting,5.25
2021-06-02T17:00:00+02:00,Other electricity,0
2021-06-02T17:00:00+02:00,Cooling,0
2021-06-02T17:00:00+02:00,Heating,0
2021-06-02T18:00:00+02:00,Ventilation,36.875
2021-06-02T18:00:00+02:00,Sokets plug,27.625
2021-06-02T18:00:00+02:00,Lighting,34.375
2021-06-02T18:00:00+02:00,Other electricity,138.625
2021-06-02T18:00:00+02:00,Cooling,26
2021-06-02T18:00:00+02:00,Heating,5.75
2021-06-02T19:00:00+02:00,Ventilation,76.125
2021-06-02T19:00:00+02:00,Sokets plug,19.438
2021-06-02T19:00:00+02:00,Lighting,27.125
2021-06-02T19:00:00+02:00,Other electricity,0
2021-06-02T19:00:00+02:00,Cooling,39.75
2021-06-02T19:00:00+02:00,Heating,6.25
2021-06-02T20:00:00+02:00,Ventilation,94.125
2021-06-02T20:00:00+02:00,Sokets plug,25.438
2021-06-02T20:00:00+02:00,Lighting,26.188
2021-06-02T20:00:00+02:00,Other electricity,75.875
2021-06-02T20:00:00+02:00,Cooling,38.375
2021-06-02T20:00:00+02:00,Heating,6
2021-06-02T21:00:00+02:00,Ventilation,78.625
2021-06-02T21:00:00+02:00,Sokets plug,17.125
2021-06-02T21:00:00+02:00,Lighting,16.75
2021-06-02T21:00:00+02:00,Other electricity,81.125
2021-06-02T21:00:00+02:00,Cooling,24.875
2021-06-02T21:00:00+02:00,Heating,6
2021-06-02T22:00:00+02:00,Ventilation,91.625
2021-06-02T22:00:00+02:00,Sokets plug,14.188
2021-06-02T22:00:00+02:00,Lighting,9.875
2021-06-02T22:00:00+02:00,Other electricity,56.313
2021-06-02T22:00:00+02:00,Cooling,17
2021-06-02T22:00:00+02:00,Heating,5.75
2021-06-02T23:00:00+02:00,Ventilation,36.375
2021-06-02T23:00:00+02:00,Sokets plug,0.563
2021-06-02T23:00:00+02:00,Lighting,0.813
2021-06-02T23:00:00+02:00,Other electricity,0
2021-06-02T23:00:00+02:00,Cooling,0
2021-06-02T23:00:00+02:00,Heating,0
2021-06-03T00:00:00+02:00,Ventilation,73
2021-06-03T00:00:00+02:00,Sokets plug,13.063
2021-06-03T00:00:00+02:00,Lighting,7.875
2021-06-03T00:00:00+02:00,Other electricity,41.188
2021-06-03T00:00:00+02:00,Cooling,23.375
2021-06-03T00:00:00+02:00,Heating,6
2021-06-03T01:00:00+02:00,Ventilation,17
2021-06-03T01:00:00+02:00,Sokets plug,10.563
2021-06-03T01:00:00+02:00,Lighting,5
2021-06-03T01:00:00+02:00,Other electricity,65.625
2021-06-03T01:00:00+02:00,Cooling,18.813
2021-06-03T01:00:00+02:00,Heating,6
2021-06-03T02:00:00+02:00,Ventilation,10
2021-06-03T02:00:00+02:00,Sokets plug,13.375
2021-06-03T02:00:00+02:00,Lighting,5
2021-06-03T02:00:00+02:00,Other electricity,75.813
2021-06-03T02:00:00+02:00,Cooling,18.813
2021-06-03T02:00:00+02:00,Heating,5.75
2021-06-03T03:00:00+02:00,Ventilation,6.5
2021-06-03T03:00:00+02:00,Sokets plug,11.375
2021-06-03T03:00:00+02:00,Lighting,4.875
2021-06-03T03:00:00+02:00,Other electricity,77.625
2021-06-03T03:00:00+02:00,Cooling,30.125
2021-06-03T03:00:00+02:00,Heating,5.5
2021-06-03T04:00:00+02:00,Ventilation,5.875
2021-06-03T04:00:00+02:00,Sokets plug,9.625
2021-06-03T04:00:00+02:00,Lighting,4.875
2021-06-03T04:00:00+02:00,Other electricity,83.5
2021-06-03T04:00:00+02:00,Cooling,15.625
2021-06-03T04:00:00+02:00,Heating,5.75
2021-06-03T05:00:00+02:00,Ventilation,6.5
2021-06-03T05:00:00+02:00,Sokets plug,14.688
2021-06-03T05:00:00+02:00,Lighting,9.5
2021-06-03T05:00:00+02:00,Other electricity,71.938
2021-06-03T05:00:00+02:00,Cooling,20.875
2021-06-03T05:00:00+02:00,Heating,6.25
2021-06-03T06:00:00+02:00,Ventilation,7.625
2021-06-03T06:00:00+02:00,Sokets plug,13.063
2021-06-03T06:00:00+02:00,Lighting,6.375
2021-06-03T06:00:00+02:00,Other electricity,78.063
2021-06-03T06:00:00+02:00,Cooling,33.375
2021-06-03T06:00:00+02:00,Heating,5.75
2021-06-03T07:00:00+02:00,Ventilation,14.5
2021-06-03T07:00:00+02:00,Sokets plug,9.813
2021-06-03T07:00:00+02:00,Lighting,6.25
2021-06-03T07:00:00+02:00,Other electricity,105.688
2021-06-03T07:00:00+02:00,Cooling,17.75
2021-06-03T07:00:00+02:00,Heating,6
2021-06-03T08:00:00+02:00,Ventilation,4
2021-06-03T08:00:00+02:00,Sokets plug,0.75
2021-06-03T08:00:00+02:00,Lighting,1.563
2021-06-03T08:00:00+02:00,Other electricity,0
2021-06-03T08:00:00+02:00,Cooling,0
2021-06-03T08:00:00+02:00,Heating,0
2021-06-03T09:00:00+02:00,Ventilation,85.5
2021-06-03T09:00:00+02:00,Sokets plug,15.563
2021-06-03T09:00:00+02:00,Lighting,19.563
2021-06-03T09:00:00+02:00,Other electricity,72.25
2021-06-03T09:00:00+02:00,Cooling,26.625
2021-06-03T09:00:00+02:00,Heating,6.25
2021-06-03T10:00:00+02:00,Ventilation,29.5
2021-06-03T10:00:00+02:00,Sokets plug,15.125
2021-06-03T10:00:00+02:00,Lighting,25.438
2021-06-03T10:00:00+02:00,Other electricity,168.313
2021-06-03T10:00:00+02:00,Cooling,17.625
2021-06-03T10:00:00+02:00,Heating,7
2021-06-03T11:00:00+02:00,Ventilation,104.25
2021-06-03T11:00:00+02:00,Sokets plug,1.25
2021-06-03T11:00:00+02:00,Lighting,5.688
2021-06-03T11:00:00+02:00,Other electricity,0
2021-06-03T11:00:00+02:00,Cooling,0
2021-06-03T11:00:00+02:00,Heating,0
2021-06-03T12:00:00+02:00,Ventilation,4.875
2021-06-03T12:00:00+02:00,Sokets plug,40.25
2021-06-03T12:00:00+02:00,Lighting,43.375
2021-06-03T12:00:00+02:00,Other electricity,196.875
2021-06-03T12:00:00+02:00,Cooling,17.625
2021-06-03T12:00:00+02:00,Heating,9.75
2021-06-03T13:00:00+02:00,Ventilation,3.75
2021-06-03T13:00:00+02:00,Sokets plug,24.313
2021-06-03T13:00:00+02:00,Lighting,34.125
2021-06-03T13:00:00+02:00,Other electricity,0
2021-06-03T13:00:00+02:00,Cooling,0
2021-06-03T13:00:00+02:00,Heating,9
2021-06-03T14:00:00+02:00,Ventilation,144.375
2021-06-03T14:00:00+02:00,Sokets plug,28.875
2021-06-03T14:00:00+02:00,Lighting,45.063
2021-06-03T14:00:00+02:00,Other electricity,45.938
2021-06-03T14:00:00+02:00,Cooling,34.75
2021-06-03T14:00:00+02:00,Heating,8
2021-06-03T15:00:00+02:00,Ventilation,73.875
2021-06-03T15:00:00+02:00,Sokets plug,26.563
2021-06-03T15:00:00+02:00,Lighting,41
2021-06-03T15:00:00+02:00,Other electricity,114.813
2021-06-03T15:00:00+02:00,Cooling,35.25
2021-06-03T15:00:00+02:00,Heating,8.5
2021-06-03T16:00:00+02:00,Ventilation,78.125
2021-06-03T16:00:00+02:00,Sokets plug,23.813
2021-06-03T16:00:00+02:00,Lighting,42
2021-06-03T16:00:00+02:00,Other electricity,126.313
2021-06-03T16:00:00+02:00,Cooling,16.75
2021-06-03T16:00:00+02:00,Heating,7
2021-06-03T17:00:00+02:00,Ventilation,1.125
2021-06-03T17:00:00+02:00,Sokets plug,1.688
2021-06-03T17:00:00+02:00,Lighting,6.875
2021-06-03T17:00:00+02:00,Other electricity,0
2021-06-03T17:00:00+02:00,Cooling,0
2021-06-03T17:00:00+02:00,Heating,0
2021-06-03T18:00:00+02:00,Ventilation,86.125
2021-06-03T18:00:00+02:00,Sokets plug,24.313
2021-06-03T18:00:00+02:00,Lighting,40.188
2021-06-03T18:00:00+02:00,Other electricity,89.625
2021-06-03T18:00:00+02:00,Cooling,30.75
2021-06-03T18:00:00+02:00,Heating,5.75
2021-06-03T19:00:00+02:00,Ventilation,85.625
2021-06-03T19:00:00+02:00,Sokets plug,19.563
2021-06-03T19:00:00+02:00,Lighting,36.75
2021-06-03T19:00:00+02:00,Other electricity,86.313
2021-06-03T19:00:00+02:00,Cooling,39.25
2021-06-03T19:00:00+02:00,Heating,6
2021-06-03T20:00:00+02:00,Ventilation,47.5
2021-06-03T20:00:00+02:00,Sokets plug,32.25
2021-06-03T20:00:00+02:00,Lighting,30.125
2021-06-03T20:00:00+02:00,Other electricity,122
2021-06-03T20:00:00+02:00,Cooling,18.125
2021-06-03T20:00:00+02:00,Heating,6
2021-06-03T21:00:00+02:00,Ventilation,71
2021-06-03T21:00:00+02:00,Sokets plug,21.438
2021-06-03T21:00:00+02:00,Lighting,20
2021-06-03T21:00:00+02:00,Other electricity,100.938
2021-06-03T21:00:00+02:00,Cooling,16.625
2021-06-03T21:00:00+02:00,Heating,6.25
2021-06-03T22:00:00+02:00,Ventilation,27.25
2021-06-03T22:00:00+02:00,Sokets plug,12.625
2021-06-03T22:00:00+02:00,Lighting,8.563
2021-06-03T22:00:00+02:00,Other electricity,59.313
2021-06-03T22:00:00+02:00,Cooling,10.75
2021-06-03T22:00:00+02:00,Heating,5.75
2021-06-03T23:00:00+02:00,Ventilation,64.875
2021-06-03T23:00:00+02:00,Sokets plug,15
2021-06-03T23:00:00+02:00,Lighting,7.563
2021-06-03T23:00:00+02:00,Other electricity,75.688
2021-06-03T23:00:00+02:00,Cooling,23.875
2021-06-03T23:00:00+02:00,Heating,6
2021-06-04T00:00:00+02:00,Ventilation,110
2021-06-04T00:00:00+02:00,Sokets plug,13.563
2021-06-04T00:00:00+02:00,Lighting,6.375
2021-06-04T00:00:00+02:00,Other electricity,0
2021-06-04T00:00:00+02:00,Cooling,46.25
2021-06-04T00:00:00+02:00,Heating,6
2021-06-04T01:00:00+02:00,Ventilation,275.75
2021-06-04T01:00:00+02:00,Sokets plug,8.75
2021-06-04T01:00:00+02:00,Lighting,9.813
2021-06-04T01:00:00+02:00,Other electricity,0
2021-06-04T01:00:00+02:00,Cooling,11.125
2021-06-04T01:00:00+02:00,Heating,6.25
2021-06-04T02:00:00+02:00,Ventilation,2.5
2021-06-04T02:00:00+02:00,Sokets plug,1.938
2021-06-04T02:00:00+02:00,Lighting,9.813
2021-06-04T02:00:00+02:00,Other electricity,0
2021-06-04T02:00:00+02:00,Cooling,0
2021-06-04T02:00:00+02:00,Heating,0
2021-06-04T03:00:00+02:00,Ventilation,6
2021-06-04T03:00:00+02:00,Sokets plug,12.875
2021-06-04T03:00:00+02:00,Lighting,3.25
2021-06-04T03:00:00+02:00,Other electricity,83.875
2021-06-04T03:00:00+02:00,Cooling,29
2021-06-04T03:00:00+02:00,Heating,6
2021-06-04T04:00:00+02:00,Ventilation,3.875
2021-06-04T04:00:00+02:00,Sokets plug,10.25
2021-06-04T04:00:00+02:00,Lighting,4
2021-06-04T04:00:00+02:00,Other electricity,57.625
2021-06-04T04:00:00+02:00,Cooling,17.25
2021-06-04T04:00:00+02:00,Heating,6
2021-06-04T05:00:00+02:00,Ventilation,1.75
2021-06-04T05:00:00+02:00,Sokets plug,1.188
2021-06-04T05:00:00+02:00,Lighting,4
2021-06-04T05:00:00+02:00,Other electricity,0
2021-06-04T05:00:00+02:00,Cooling,0
2021-06-04T05:00:00+02:00,Heating,0
2021-06-04T06:00:00+02:00,Ventilation,12.5
2021-06-04T06:00:00+02:00,Sokets plug,14.125
2021-06-04T06:00:00+02:00,Lighting,5.875
2021-06-04T06:00:00+02:00,Other electricity,72.125
2021-06-04T06:00:00+02:00,Cooling,32.875
2021-06-04T06:00:00+02:00,Heating,5.75
2021-06-04T07:00:00+02:00,Ventilation,20.125
2021-06-04T07:00:00+02:00,Sokets plug,10.313
2021-06-04T07:00:00+02:00,Lighting,4.688
2021-06-04T07:00:00+02:00,Other electricity,49.75
2021-06-04T07:00:00+02:00,Cooling,15.625
2021-06-04T07:00:00+02:00,Heating,6
2021-06-04T08:00:00+02:00,Ventilation,40.875
2021-06-04T08:00:00+02:00,Sokets plug,1.125
2021-06-04T08:00:00+02:00,Lighting,1
2021-06-04T08:00:00+02:00,Other electricity,0
2021-06-04T08:00:00+02:00,Cooling,0
2021-06-04T08:00:00+02:00,Heating,0
2021-06-04T09:00:00+02:00,Ventilation,52.375
2021-06-04T09:00:00+02:00,Sokets plug,15.25
2021-06-04T09:00:00+02:00,Lighting,18
2021-06-04T09:00:00+02:00,Other electricity,119
2021-06-04T09:00:00+02:00,Cooling,23.375
2021-06-04T09:00:00+02:00,Heating,6.5
2021-06-04T10:00:00+02:00,Ventilation,40.5
2021-06-04T10:00:00+02:00,Sokets plug,18.063
2021-06-04T10:00:00+02:00,Lighting,20.188
2021-06-04T10:00:00+02:00,Other electricity,49
2021-06-04T10:00:00+02:00,Cooling,16.75
2021-06-04T10:00:00+02:00,Heating,6.5
2021-06-04T11:00:00+02:00,Ventilation,2.5
2021-06-04T11:00:00+02:00,Sokets plug,2.813
2021-06-04T11:00:00+02:00,Lighting,3.875
2021-06-04T11:00:00+02:00,Other electricity,0
2021-06-04T11:00:00+02:00,Cooling,0
2021-06-04T11:00:00+02:00,Heating,0
2021-06-04T12:00:00+02:00,Ventilation,63.75
2021-06-04T12:00:00+02:00,Sokets plug,33.063
2021-06-04T12:00:00+02:00,Lighting,36.125
2021-06-04T12:00:00+02:00,Other electricity,145.563
2021-06-04T12:00:00+02:00,Cooling,25.5
2021-06-04T12:00:00+02:00,Heating,6.5
2021-06-04T13:00:00+02:00,Ventilation,177.5
2021-06-04T13:00:00+02:00,Sokets plug,24.25
2021-06-04T13:00:00+02:00,Lighting,34.688
2021-06-04T13:00:00+02:00,Other electricity,0
2021-06-04T13:00:00+02:00,Cooling,25.875
2021-06-04T13:00:00+02:00,Heating,7.5
2021-06-04T14:00:00+02:00,Ventilation,7.875
2021-06-04T14:00:00+02:00,Sokets plug,2.688
2021-06-04T14:00:00+02:00,Lighting,2
2021-06-04T14:00:00+02:00,Other electricity,0
2021-06-04T14:00:00+02:00,Cooling,0
2021-06-04T14:00:00+02:00,Heating,0
2021-06-04T15:00:00+02:00,Ventilation,52.375
2021-06-04T15:00:00+02:00,Sokets plug,41.75
2021-06-04T15:00:00+02:00,Lighting,39.25
2021-06-04T15:00:00+02:00,Other electricity,130.75
2021-06-04T15:00:00+02:00,Cooling,25.375
2021-06-04T15:00:00+02:00,Heating,8
2021-06-04T16:00:00+02:00,Ventilation,93.5
2021-06-04T16:00:00+02:00,Sokets plug,11.25
2021-06-04T16:00:00+02:00,Lighting,12.375
2021-06-04T16:00:00+02:00,Other electricity,15
2021-06-04T16:00:00+02:00,Cooling,45.375
2021-06-04T16:00:00+02:00,Heating,0
2021-06-04T17:00:00+02:00,Ventilation,134.875
2021-06-04T17:00:00+02:00,Sokets plug,25.938
